path	size	mtime
./y100_o06_o3_noipa_m00_base.elf	20592	2026-05-02 04:54:43.0199206340
./y100_o06_o3_noipa_m01_prefw.elf	20704	2026-05-02 04:54:44.2679728060
./y100_o06_o3_noipa_m02_boundary.elf	20576	2026-05-02 04:54:45.4080204630
./y100_o06_o3_noipa_m03_skipread.elf	19936	2026-05-02 04:54:46.6240712990
./y100_o06_o3_noipa_m04_skipfinal.elf	20496	2026-05-02 04:54:47.8081207970
./y100_o06_o3_noipa_m05_lastout.elf	27680	2026-05-02 04:54:49.2201798290
./y100_o06_o3_noipa_m06_boundary_skipfinal.elf	20480	2026-05-02 04:54:51.1282595990
./y100_o06_o3_noipa_m07_boundary_prefw.elf	20696	2026-05-02 04:54:52.2563067590
./y100_o06_o3_noipa_m08_skipread_skipfinal.elf	19848	2026-05-02 04:54:53.4643572660
./y100_o06_o3_noipa_m09_lastout_skipfinal.elf	20488	2026-05-02 04:54:54.6924086100
./y100_o07_o3_notreecopy_m00_base.elf	20592	2026-05-02 04:54:55.9444609560
./y100_o07_o3_notreecopy_m01_prefw.elf	20704	2026-05-02 04:54:57.1485112990
./y100_o07_o3_notreecopy_m02_boundary.elf	20664	2026-05-02 04:54:58.3045596340
./y100_o07_o3_notreecopy_m03_skipread.elf	19936	2026-05-02 04:54:59.5286108140
./y100_o07_o3_notreecopy_m04_skipfinal.elf	20496	2026-05-02 04:55:00.7366613240
./y100_o07_o3_notreecopy_m05_lastout.elf	27680	2026-05-02 04:55:01.9287111680
./y100_o07_o3_notreecopy_m06_boundary_skipfinal.elf	20576	2026-05-02 04:55:03.1927640230
./y100_o07_o3_notreecopy_m07_boundary_prefw.elf	20784	2026-05-02 04:55:04.3728133660
./y100_o07_o3_notreecopy_m08_skipread_skipfinal.elf	19848	2026-05-02 04:55:05.5168612040
./y100_o07_o3_notreecopy_m09_lastout_skipfinal.elf	20488	2026-05-02 04:55:06.4649008470
./y100_o08_ofast_m00_base.elf	20000	2026-05-02 04:55:07.5129446720
./y100_o08_ofast_m01_prefw.elf	20120	2026-05-02 04:55:08.5369874940
./y100_o08_ofast_m02_boundary.elf	20024	2026-05-02 04:55:09.6650346670
./y100_o08_ofast_m03_skipread.elf	19336	2026-05-02 04:55:10.6450756500
./y100_o08_ofast_m04_skipfinal.elf	19912	2026-05-02 04:55:11.9171288450
./y100_o08_ofast_m05_lastout.elf	26336	2026-05-02 04:55:13.1491803700
./y100_o08_ofast_m06_boundary_skipfinal.elf	19928	2026-05-02 04:55:14.3052287160
./y100_o08_ofast_m07_boundary_prefw.elf	20144	2026-05-02 04:55:15.3932742180
./y100_o08_ofast_m08_skipread_skipfinal.elf	19240	2026-05-02 04:55:16.3053123610
./y100_o08_ofast_m09_lastout_skipfinal.elf	19920	2026-05-02 04:55:17.3453558580
./y100_o09_o2_m00_base.elf	17472	2026-05-02 04:55:18.3213966780
./y100_o09_o2_m01_prefw.elf	17592	2026-05-02 04:55:19.3934415140
./y100_o09_o2_m02_boundary.elf	17712	2026-05-02 04:55:20.5214886940
./y100_o09_o2_m03_skipread.elf	16960	2026-05-02 04:55:21.5455315230
./y100_o09_o2_m04_skipfinal.elf	17224	2026-05-02 04:55:22.5015715100
./y100_o09_o2_m05_lastout.elf	17552	2026-05-02 04:55:23.5256143400
./y100_o09_o2_m06_boundary_skipfinal.elf	17464	2026-05-02 04:55:24.4976549970
./y100_o09_o2_m07_boundary_prefw.elf	17832	2026-05-02 04:55:25.5176976610
./y100_o09_o2_m08_skipread_skipfinal.elf	16712	2026-05-02 04:55:26.4377361440
./y100_o09_o2_m09_lastout_skipfinal.elf	17184	2026-05-02 04:55:27.4177771370
./yolo_100_results.tsv	21425	2026-05-02 04:56:35.4086222740
./yolo_100_variants.txt	3380	2026-05-02 04:55:28.4058184640
